number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
539,2016-10-26T01:26:45Z,2016-10-26T02:27:41Z,2016-10-26T02:27:41Z,1,1,0,Add vue-charts,2,0
542,2016-10-26T09:47:02Z,2016-10-27T16:50:08Z,2016-10-27T16:50:08Z,1,1,1,,2,0
543,2016-10-27T04:04:20Z,2016-10-27T17:04:20Z,2016-10-27T17:04:20Z,2,10,4,,2,0
544,2016-10-27T13:56:40Z,2016-10-27T16:57:12Z,2016-10-27T16:57:12Z,1,1,0,,2,0
546,2016-10-28T14:06:44Z,2016-10-29T17:07:30Z,2016-10-29T17:07:30Z,1,1,1,This updates and reformat stars ^_^,2,0
547,2016-10-28T14:08:30Z,2016-10-29T17:09:40Z,2016-10-29T17:09:40Z,1,1,0,,2,0
548,2016-10-28T20:18:48Z,2016-10-29T17:10:58Z,2016-10-29T17:10:58Z,1,2,1,Threw my hat into the ring for an input validation mixin,2,0
549,2016-10-28T22:07:40Z,2016-10-29T17:11:21Z,2016-10-29T17:11:21Z,1,1,1,,2,0
550,2016-10-29T05:53:23Z,2016-10-29T17:11:42Z,2016-10-29T17:11:42Z,1,1,1,Update vue-charts star and descripttion,2,0
551,2016-10-29T07:08:32Z,2016-10-29T17:12:00Z,2016-10-29T17:12:00Z,1,2,2,,2,0
552,2016-10-29T07:39:49Z,2016-10-29T17:12:47Z,2016-10-29T17:12:47Z,1,3,1,,2,0
553,2016-10-29T09:41:44Z,2016-10-29T17:14:25Z,2016-10-29T17:14:25Z,1,1,0,💫 vue ∞ scroll,2,0
554,2016-10-29T15:39:24Z,2016-10-29T17:16:51Z,2016-10-29T17:16:51Z,1,1,0,,2,0
555,2016-10-29T21:36:43Z,2016-10-30T04:59:05Z,2016-10-30T04:59:05Z,1,1,0,,2,0
557,2016-10-30T13:21:48Z,2016-11-01T08:33:26Z,2016-11-01T08:33:26Z,1,3,1,added Vue-Easy-Validator & updated Vue-Laravel-Validator,2,0
558,2016-10-30T19:00:38Z,2016-11-01T08:34:20Z,2016-11-01T08:34:20Z,1,1,0,,2,0
560,2016-10-30T22:23:05Z,2016-11-01T08:35:39Z,2016-11-01T08:35:39Z,1,1,0,,2,0
561,2016-10-31T08:36:41Z,2016-11-01T12:08:10Z,2016-11-01T12:08:10Z,1,1,0,"Hi,
I've added to the list my latest package that collects some prop definition in a React.Proptypeslike interface.
Relevant discussion in the forum: http://forum.vuejs.org/t/vue-prop-types-definitions-package/2264/6",2,2
564,2016-11-01T22:06:49Z,2016-11-02T14:24:51Z,2016-11-02T14:24:51Z,1,1,0,,2,1
571,2016-11-03T18:19:27Z,2016-11-04T09:18:04Z,2016-11-04T09:18:04Z,1,1,0,"lazy-vue is the easiest way to get a lazy image loader working within your vue projects. It is meant to be as simplest as possible, so you do not have to be pulling complicated libraries to accomplish such a task.",2,0
573,2016-11-05T08:59:53Z,2016-11-06T00:51:10Z,2016-11-06T00:51:10Z,1,1,0,".vue file transformer for rails assets pipeline
https://github.com/kikyous/sprockets-vue",2,0
574,2016-11-06T13:38:42Z,2016-11-06T15:07:22Z,2016-11-06T15:07:22Z,1,1,0,,2,0
575,2016-11-07T09:49:05Z,2016-11-07T15:11:39Z,2016-11-07T15:11:39Z,1,2,2,,2,0
577,2016-11-08T03:09:37Z,,2016-11-14T07:28:25Z,1,9,0,There is a scroller component with function pull down refresh and pull up load more. it base iscroll-lite.,2,0
578,2016-11-08T10:28:07Z,2016-11-08T15:29:12Z,2016-11-08T15:29:12Z,1,1,0,,2,0
579,2016-11-08T15:57:33Z,2016-11-09T15:03:04Z,2016-11-09T15:03:04Z,1,1,1,,2,0
580,2016-11-09T04:25:37Z,2016-11-09T15:04:07Z,2016-11-09T15:04:07Z,1,2,1,,2,0
581,2016-11-09T06:08:26Z,2016-11-09T15:04:42Z,2016-11-09T15:04:42Z,1,1,0,,2,0
582,2016-11-09T12:16:33Z,2016-11-09T23:08:45Z,2016-11-09T23:08:45Z,1,3,3,,3,1
584,2016-11-10T08:01:26Z,,2016-12-05T18:37:51Z,1,1,0,,3,5
587,2016-11-10T20:20:03Z,2016-11-10T21:31:04Z,2016-11-10T21:31:04Z,1,1,1,,2,0
588,2016-11-11T15:59:14Z,2016-11-13T06:16:09Z,2016-11-13T06:16:09Z,1,1,0,Add a blog CMS powered by Vue2.0 as an example,2,1
589,2016-11-11T18:59:49Z,2016-11-12T21:42:36Z,2016-11-12T21:42:36Z,1,1,0,,2,1
592,2016-11-12T11:39:47Z,2016-11-12T21:43:55Z,2016-11-12T21:43:55Z,1,1,0,Material Desgin UI library for Vuejs 2.0,2,0
593,2016-11-12T14:31:59Z,2016-11-13T06:15:22Z,2016-11-13T06:15:22Z,1,2,0,,2,1
595,2016-11-12T22:47:29Z,2016-11-14T00:33:34Z,2016-11-14T00:33:34Z,1,1,0,,2,0
596,2016-11-14T06:03:11Z,2016-11-14T15:40:13Z,2016-11-14T15:40:13Z,1,1,1,,2,0
597,2016-11-14T07:27:24Z,2016-11-14T15:41:39Z,2016-11-14T15:41:39Z,1,1,0,There is a scroller component with function pull down refresh and pull up load more. it base iscroll-lite.,2,0
599,2016-11-14T20:47:42Z,2016-11-15T15:37:50Z,2016-11-15T15:37:50Z,1,1,0,"A Vue 2.0 SPA starter for vue cli based on the official vue webpack template. It comes with [vue-router], [vuex], [Stylus], [axios] and [LostGrid] already configured and ready to go.",2,0
602,2016-11-15T22:21:28Z,2016-11-16T16:57:45Z,2016-11-16T16:57:45Z,1,2,2,…mework,2,0
603,2016-11-18T03:55:13Z,2016-11-19T09:22:50Z,2016-11-19T09:22:50Z,1,2,1,Makes your elements draggable in Vue.js,2,0
604,2016-11-18T10:51:40Z,2016-11-18T11:54:55Z,2016-11-18T11:54:55Z,1,1,1,update for stars.svg,2,0
606,2016-11-18T14:50:24Z,2016-11-18T15:58:00Z,2016-11-18T15:58:00Z,1,1,0,,2,0
607,2016-11-18T20:24:56Z,,2016-11-19T09:37:50Z,1,2,1,AlloyFinger wrapper for Vue2,2,0
608,2016-11-18T20:51:43Z,2016-11-19T09:24:52Z,2016-11-19T09:24:52Z,1,3,0,,2,0
610,2016-11-20T19:36:01Z,2016-11-21T02:35:31Z,2016-11-21T02:35:31Z,1,1,0,,2,0
614,2016-11-22T03:44:06Z,2016-11-22T11:44:21Z,2016-11-22T11:44:21Z,1,1,1,Button component for Vue.js v2.0.1+,2,1
616,2016-11-23T05:57:21Z,2016-11-23T18:18:27Z,2016-11-23T18:18:27Z,1,1,0,,2,0
617,2016-11-23T09:35:38Z,2016-11-23T18:21:22Z,2016-11-23T18:21:22Z,1,4,2,新增,2,0
619,2016-11-23T15:53:56Z,2016-12-10T22:37:25Z,2016-12-10T22:37:25Z,1,2,1,,3,3
620,2016-11-23T21:23:18Z,2016-11-24T09:42:05Z,2016-11-24T09:42:05Z,1,1,0,"Hi,
I added a new website called Global-Exam which is built with VueJS 1.x and Vuex :

Regards.",3,1
621,2016-11-24T03:23:19Z,2016-11-24T09:42:27Z,2016-11-24T09:42:27Z,1,1,0,一个使用vue-cli和网易云音乐api，制作的webapp,2,0
622,2016-11-24T12:26:12Z,2016-11-24T16:34:56Z,2016-11-24T16:34:56Z,1,3,1,works with vue 2.0,2,0
623,2016-11-25T09:30:34Z,2016-11-25T11:30:23Z,2016-11-25T11:30:23Z,1,1,0,,2,0
624,2016-11-25T19:08:22Z,,2017-03-22T09:29:27Z,1,1,0,It looks as previous newsletter died,2,3
625,2016-11-25T22:42:02Z,2016-11-26T15:18:08Z,2016-11-26T15:18:08Z,1,1,1,Closes #615,2,0
626,2016-11-26T11:20:41Z,2016-11-26T15:21:59Z,2016-11-26T15:21:59Z,1,1,0,add vuex-action,2,0
627,2016-11-26T22:36:23Z,2016-11-27T01:20:08Z,2016-11-27T01:20:08Z,1,1,1,,2,0
628,2016-11-27T10:25:14Z,2016-11-28T00:49:46Z,2016-11-28T00:49:46Z,1,1,0,"vue-s3-dropzone is an demo project of wrapping Dropzone.js as a Vue component and drag-and-drop upload files to AWS S3 serverlessly with AWS Lambda.
Signed-off-by: kfei kfei@kfei.net",2,0
629,2016-11-27T17:22:12Z,2016-11-28T00:50:30Z,2016-11-28T00:50:30Z,1,1,0,,2,0
631,2016-11-28T11:54:10Z,2016-11-28T16:22:13Z,2016-11-28T16:22:13Z,1,2,2,,2,0
632,2016-11-28T11:57:43Z,2016-11-28T16:22:47Z,2016-11-28T16:22:47Z,1,3,1,,2,0
634,2016-11-29T10:09:17Z,2016-11-29T15:03:16Z,2016-11-29T15:03:16Z,1,1,0,,2,0
636,2016-11-29T22:28:15Z,2016-11-30T15:51:23Z,2016-11-30T15:51:23Z,1,4,0,"Added the new Vue Adsense module to the list of awesome.
The list really is awesome by the way 🚀",2,0
639,2016-11-30T13:10:46Z,2016-11-30T15:52:36Z,2016-11-30T15:52:36Z,1,2,1,,2,0
640,2016-11-30T14:33:24Z,2016-11-30T15:52:53Z,2016-11-30T15:52:53Z,1,2,2,just title.,2,0
641,2016-11-30T16:48:43Z,2016-12-01T02:09:17Z,2016-12-01T02:09:17Z,1,1,0,"Add vue-cmap, a China map visualizing component for Vue.js 2.0",2,0
645,2016-12-01T19:35:37Z,2016-12-02T02:17:14Z,2016-12-02T02:17:14Z,1,1,0,A keyboard component I've been maintaining; used in a few applications at my company.,2,0
646,2016-12-01T20:11:39Z,2016-12-02T02:18:13Z,2016-12-02T02:18:13Z,1,1,0,,2,0
647,2016-12-02T02:05:55Z,2016-12-02T03:24:29Z,2016-12-02T03:24:29Z,1,2,1,"Add a example easy-vue that use  vue 2.0, vuex 2.0, vue-router 2.0, vue-infinite-scroll 2.0, vue-progressbar 2.0 by me",2,0
649,2016-12-02T12:55:38Z,2016-12-02T21:47:55Z,2016-12-02T21:47:55Z,1,1,0,"useful plugin, well documented",2,0
650,2016-12-02T15:34:42Z,2016-12-02T21:45:13Z,2016-12-02T21:45:13Z,1,2,1,New information included,2,0
651,2016-12-02T20:19:46Z,2016-12-02T21:50:52Z,2016-12-02T21:50:52Z,1,6,2,Added two Metric Loop articles about Vuex to Tutorials and a GitHub repository to Examples.,2,0
652,2016-12-03T03:58:42Z,2016-12-03T17:06:27Z,2016-12-03T17:06:27Z,1,1,0,I found this series on YouTube and put it under tutorials,2,0
653,2016-12-03T12:49:15Z,2016-12-03T17:07:17Z,2016-12-03T17:07:17Z,1,2,0,https://github.com/fenivana/vue-ssr-boilerplate,2,0
654,2016-12-05T18:17:11Z,2016-12-06T03:06:21Z,2016-12-06T03:06:21Z,1,2,1,"https://github.com/vue-comps/vue-scrollfire
Tested, worked as described",2,0
655,2016-12-05T20:57:54Z,,2016-12-06T16:03:45Z,1,8,5,Just add vue-dnd2,2,1
656,2016-12-06T00:12:13Z,2016-12-06T03:16:01Z,2016-12-06T03:16:01Z,1,1,0,https://github.com/drewjbartlett/vue-flickity,2,0
657,2016-12-06T00:35:01Z,2016-12-06T03:19:53Z,2016-12-06T03:19:53Z,1,1,0,added,2,0
658,2016-12-06T03:54:42Z,2016-12-07T02:10:03Z,2016-12-07T02:10:03Z,1,1,1,,2,0
659,2016-12-06T07:48:36Z,2016-12-06T09:53:52Z,2016-12-06T09:53:52Z,1,1,2,,2,0
660,2016-12-06T11:21:32Z,2016-12-07T08:41:32Z,2016-12-07T08:41:32Z,1,2,0,"easy and well-documented plugin, really useful when making frontend eyecandy",2,2
661,2016-12-06T15:04:45Z,2016-12-07T02:15:21Z,2016-12-07T02:15:21Z,1,2,0,"Getting up and Running with the Vue.js 2.0 Framework
Vuex For The Clueless — The Missing Primer On Vue’s Application Data Store",2,0
663,2016-12-07T04:03:35Z,2016-12-07T05:43:24Z,2016-12-07T05:43:24Z,1,4,3,,2,0
664,2016-12-07T04:43:09Z,2016-12-07T06:49:11Z,2016-12-07T06:49:11Z,1,2,1,https://github.com/akifo/vue-memo,2,1
669,2016-12-09T00:08:17Z,2016-12-09T10:38:43Z,2016-12-09T10:38:43Z,2,12,0,Bureaufast is a very flexible workflow engine with integration capability with SAP and other business legacy applications. I would highly appreciate if you can merge my list request.,2,0
670,2016-12-09T12:17:07Z,2016-12-09T16:18:42Z,2016-12-09T16:18:42Z,1,2,2,add a repo,2,0
671,2016-12-09T18:31:27Z,2016-12-10T15:09:46Z,2016-12-10T15:09:46Z,1,1,0,,2,0
672,2016-12-10T12:07:09Z,2016-12-10T15:17:18Z,2016-12-10T15:17:18Z,1,1,0,Simple and lightweight component that lazy loads background images.,2,0
673,2016-12-11T19:06:37Z,2016-12-12T01:51:07Z,2016-12-12T01:51:07Z,1,2,0,"Added Peek-a-tab, Tabs Manager for Google Chrome™,  a Chrome Extension for tabs management made using Vue 2 in Open Source category.",2,0
674,2016-12-11T23:19:58Z,,2016-12-12T10:06:03Z,1,2,0,would be appreciated to land this. Note: atom cuts off some whitespace. I will exclude from the commit if you like,3,1
679,2016-12-12T18:40:53Z,2016-12-13T00:23:06Z,2016-12-13T00:23:06Z,1,1,0,,2,0
680,2016-12-13T02:00:34Z,2016-12-13T03:46:48Z,2016-12-13T03:46:48Z,1,1,0,"First Vue project, loved it! Coming from a Knockout background, so it was pretty natural.
Thanks guys!",2,0
681,2016-12-13T02:33:29Z,2016-12-13T04:21:10Z,2016-12-13T04:21:10Z,1,1,0,,2,0
687,2016-12-15T21:15:25Z,2016-12-16T01:19:47Z,2016-12-16T01:19:47Z,1,1,0,,2,0
688,2016-12-16T14:22:26Z,2016-12-17T13:05:48Z,2016-12-17T13:05:48Z,1,1,0,vue-localstorage is wrapper for work with the Storage interface of the Web Storage API.,2,0
689,2016-12-17T02:10:38Z,2016-12-18T09:17:57Z,2016-12-18T09:17:57Z,1,1,0,"At.js for Vue
https://github.com/fritx/vue-at",3,1
691,2016-12-17T15:36:02Z,2016-12-17T17:19:10Z,2016-12-17T17:19:10Z,1,1,0,"V-Model is a model plugin for Vue.js, like ng-resource.",2,1
692,2016-12-18T16:24:15Z,2016-12-19T15:33:20Z,2016-12-19T15:33:20Z,1,1,0,vue-parallax is a small and fast component for parallax scrolling effects for Vue.js 2,2,0
695,2016-12-20T03:05:33Z,,2016-12-20T04:36:38Z,1,2,1,,2,2
700,2016-12-21T18:51:08Z,2016-12-22T00:14:45Z,2016-12-22T00:14:45Z,1,1,1,,2,0
706,2016-12-26T13:40:50Z,2016-12-27T01:24:36Z,2016-12-27T01:24:36Z,1,1,0,...to the end of Examples section,2,0
709,2016-12-26T19:32:04Z,2016-12-27T00:05:39Z,2016-12-27T00:05:39Z,1,1,1,,2,0
710,2016-12-26T20:16:17Z,2016-12-27T01:26:02Z,2016-12-27T01:26:02Z,1,1,1,,2,0
711,2016-12-26T22:23:53Z,2016-12-27T01:31:11Z,2016-12-27T01:31:11Z,1,1,0,this is my app gitrelease - https://github.com/ChangJoo-Park/gitrelease-app,2,1
712,2016-12-26T22:50:06Z,2016-12-27T01:33:18Z,2016-12-27T01:33:18Z,1,1,0,,2,0
714,2016-12-27T21:12:18Z,2016-12-28T01:17:09Z,2016-12-28T01:17:09Z,1,1,0,add: link for vue-progressbar-xeonpowder,2,0
715,2016-12-28T03:18:08Z,2016-12-28T05:04:29Z,2016-12-28T05:04:29Z,1,1,0,,2,0
716,2016-12-28T04:04:36Z,2016-12-28T05:05:56Z,2016-12-28T05:05:56Z,1,2,1,hi 尤大，新达达前端团队实现了一套前端组件库vue-impression。,2,0
718,2016-12-29T07:52:51Z,2016-12-29T15:41:11Z,2016-12-29T15:41:11Z,1,1,0,"Actual website - http://exceljson.com
Source - https://github.com/palerdot/exceljson",2,0
720,2016-12-30T11:58:01Z,2016-12-30T13:17:46Z,2016-12-30T13:17:46Z,1,2,1,,2,0
722,2016-12-30T22:33:53Z,2016-12-31T05:43:49Z,2016-12-31T05:43:49Z,1,1,1,vue-socket.io new version,2,0
723,2017-01-01T01:37:58Z,2017-01-01T10:22:07Z,2017-01-01T10:22:07Z,1,1,0,,2,0
725,2017-01-01T19:29:01Z,2017-01-02T14:28:26Z,2017-01-02T14:28:26Z,1,1,0,,2,0
726,2017-01-02T03:23:13Z,2017-01-02T14:29:22Z,2017-01-02T14:29:22Z,1,4,0,,2,0
727,2017-01-02T07:03:21Z,2017-01-02T14:30:32Z,2017-01-02T14:30:32Z,1,1,0,,2,0
728,2017-01-02T09:46:03Z,2017-01-03T09:10:06Z,2017-01-03T09:10:06Z,1,1,0,"According to the project README, ESLint supports autofix on custom parsers but does not support autofix on plugins which have processors.
The motivation of this custom parser is that it supports autofix on .vue files.",2,1
729,2017-01-03T04:09:18Z,2017-01-03T05:59:00Z,2017-01-03T05:59:00Z,1,1,0,added https://github.com/Roeefl/vue-github-corners,2,1
730,2017-01-03T06:27:41Z,2017-01-03T14:56:15Z,2017-01-03T14:56:15Z,1,3,2,"add leetcode-viewer, a vue2 spa to present your leetcode solutions
update kov-blog's description

both are my project.",2,1
731,2017-01-03T12:18:36Z,2017-01-03T14:41:15Z,2017-01-03T14:41:15Z,2,6,0,,2,0
733,2017-01-03T17:23:24Z,2017-01-04T01:01:54Z,2017-01-04T01:01:54Z,1,1,1,,2,0
736,2017-01-05T19:49:46Z,2017-01-06T01:31:45Z,2017-01-06T01:31:45Z,2,18,1,vuefire-quickstart aims to be a quick way for Vue developers to get up and running with a Firebase instance. The comments provided in the component files aim to serve as a supplement to the Vue.js documentation.,2,0
737,2017-01-05T20:01:41Z,2017-01-06T01:32:52Z,2017-01-06T01:32:53Z,1,1,0,added link to https://github.com/rokups/hello-vue-django,2,0
738,2017-01-06T06:43:57Z,2017-01-06T11:16:57Z,2017-01-06T11:16:57Z,1,1,1,Update Vue-Socket.io,2,0
739,2017-01-07T06:52:23Z,2017-01-07T10:43:52Z,2017-01-07T10:43:52Z,1,1,1,project page here,2,0
740,2017-01-07T13:42:11Z,2017-01-07T22:44:35Z,2017-01-07T22:44:35Z,1,1,0,,2,0
741,2017-01-09T01:47:40Z,2017-01-09T06:29:15Z,2017-01-09T06:29:15Z,1,1,0,,2,0
743,2017-01-09T11:49:17Z,2017-01-09T14:37:38Z,2017-01-09T14:37:38Z,1,2,0,Add link to a component that wraps morris.js charts lib and a link to slides of a talk (in french) about Vue.,2,0
744,2017-01-09T12:01:27Z,2017-01-09T14:38:31Z,2017-01-09T14:38:31Z,1,1,0,,2,1
745,2017-01-09T12:14:19Z,2017-01-09T14:40:06Z,2017-01-09T14:40:06Z,1,2,0,,2,0
747,2017-01-10T09:21:38Z,2017-01-11T02:10:20Z,2017-01-11T02:10:20Z,1,1,0,added a link to a vuejs-content-scroll-progress,2,0
748,2017-01-10T17:02:23Z,2017-01-11T02:11:31Z,2017-01-11T02:11:31Z,1,1,0,,2,0
751,2017-01-12T05:38:03Z,2017-01-12T09:38:46Z,2017-01-12T09:38:46Z,1,2,0,,2,0
752,2017-01-12T07:16:02Z,2017-01-12T09:42:06Z,2017-01-12T09:42:06Z,1,5,0,"add vue-echarts-v3, vue-countup-v2, vue-odometer,vue-duoshuo and vue-boilerplate-v2.",2,0
753,2017-01-12T21:27:02Z,2017-01-13T06:08:13Z,2017-01-13T06:08:13Z,1,1,0,Adding vue-remote plugin to Ajax/Data section,2,0
754,2017-01-13T06:42:27Z,,2017-01-22T15:19:26Z,1,1,0,,3,1
757,2017-01-14T09:37:15Z,2017-01-16T13:36:27Z,2017-01-16T13:36:27Z,1,2,2,Plus editing the URL of Vue.js Cinema (I'm the author).,4,0
761,2017-01-15T13:25:56Z,2017-01-15T16:04:09Z,2017-01-15T16:04:09Z,1,3,1,,3,0
764,2017-01-16T15:37:40Z,2017-01-18T00:33:10Z,2017-01-18T00:33:10Z,1,2,0,,2,3
765,2017-01-16T21:45:21Z,2017-01-17T00:11:14Z,2017-01-17T00:11:14Z,1,1,1,#431,2,0
767,2017-01-17T12:42:22Z,,2017-01-18T08:35:55Z,1,3,3,新撸了一个vue组件，vue圆环菜单组件，一天之内有485的star，上了今日trending榜，希望可以被收录,2,1
768,2017-01-17T21:54:46Z,2017-01-18T04:21:48Z,2017-01-18T04:21:48Z,1,12,11,,3,0
770,2017-01-18T12:13:30Z,2017-01-19T15:13:07Z,2017-01-19T15:13:07Z,1,1,0,vue-count is a plugin of count for Vue.js,2,0
772,2017-01-18T20:17:09Z,2017-01-19T01:34:36Z,2017-01-19T01:34:36Z,1,1,0,added link to vuejs-sound-player,3,0
773,2017-01-18T21:19:47Z,2017-01-19T01:34:03Z,2017-01-19T01:34:03Z,1,1,1,The component now works with Vue 2.X and has more tests ✨,2,0
774,2017-01-19T08:07:34Z,2017-01-19T10:05:12Z,2017-01-19T10:05:12Z,1,1,0,Add SDR News in Open Source Projects.,2,0
775,2017-01-19T08:33:34Z,2017-01-19T10:06:54Z,2017-01-19T10:06:54Z,1,1,0,A TinyMCE wrapper for Vue2,2,0
776,2017-01-19T15:45:25Z,2017-01-20T02:35:15Z,2017-01-20T02:35:15Z,1,1,0,"adding vue-calculator (#922)
a simple calculator built with vue2.0, webpack-simple",2,0
777,2017-01-19T16:24:53Z,2017-01-20T02:36:01Z,2017-01-20T02:36:01Z,1,1,0,,3,0
778,2017-01-19T18:52:51Z,2017-01-20T00:20:15Z,2017-01-20T00:20:15Z,1,3,3,Star count has roughly doubled since last updated.,2,0
781,2017-01-20T10:15:22Z,2017-01-20T15:55:20Z,2017-01-20T15:55:20Z,1,1,0,add thumbnail-slider,3,0
783,2017-01-20T18:25:06Z,2017-01-21T02:53:00Z,2017-01-21T02:53:00Z,1,1,1,,2,0
