number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
3001,2021-03-30T11:04:33Z,2021-03-31T15:22:29Z,2021-03-31T15:22:29Z,1,6,6,"Bumps @typescript-eslint/parser from 4.19.0 to 4.20.0.

Release notes
Sourced from @​typescript-eslint/parser's releases.

v4.20.0
4.20.0 (2021-03-29)
Features

eslint-plugin: [space-infix-ops] support for class properties and type aliases (#3231) (5414bf2)
eslint-plugin: [type-annotation-spacing] handle space between ? and : (#3138) (40bdb0b)




Changelog
Sourced from @​typescript-eslint/parser's changelog.

4.20.0 (2021-03-29)
Note: Version bump only for package @typescript-eslint/parser



Commits

c16b429 chore: publish v4.20.0
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,1
3009,2021-03-31T20:32:22Z,2021-03-31T22:03:53Z,2021-03-31T22:03:53Z,1,1,1,"This should tell Dependabot to ignore 13.x updates for @types/node.
Related:

#3006",2,0
3011,2021-03-31T22:07:38Z,2021-03-31T23:12:53Z,2021-03-31T23:12:53Z,1,3,37,"Bumps @types/node from 12.12.67 to 12.20.7.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",2,5
3012,2021-03-31T23:14:22Z,2021-04-02T21:07:07Z,2021-04-02T21:07:07Z,2,2,3,"This PR bumps @types/node to 12.20.7
Tested locally using node 12.20.2 and everything works as expected.
Related:

#3011",3,0
3015,2021-04-01T16:01:21Z,2021-04-02T17:09:58Z,2021-04-02T17:09:58Z,11,147,148,"See the commits for more information.
Note that I only moved ipc.d.ts and added a comment to the top but it doesn't show as a rename because the indentation changed from tabs to spaces and git thinks it's a different file.",2,0
3016,2021-04-01T22:45:50Z,2021-04-07T17:45:15Z,2021-04-07T17:45:15Z,21,735,266,"This PR adds jest-playwright and refactors the e2e tests to hopefully reduce the flakiness.
Changes

add jest-playwright in preparation of #2998

will add support for Firefox after microsoft/playwright#6020 is fixed


refactors globalSetup to manually create cookie for auth reuse
refactors other tests based on jest-playwright
removes old code
modifies tests to run with --runInBand (opposite of in parallel)
fixes flakiness

Screenshots


Checklist

 tested locally
 added new dependencies
 added a test
 fix flaky logout test
 remove unused code maybeUpdatedCookies
 get tests passing locally

Related:

lays the foundation for #2998",3,2
3022,2021-04-02T11:02:55Z,2021-04-03T05:27:17Z,2021-04-03T05:27:17Z,1,3,3,"Bumps @types/ws from 7.4.0 to 7.4.1.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,2
3025,2021-04-02T17:02:46Z,2021-04-02T18:42:47Z,2021-04-02T18:42:47Z,1,2,2,occurances -> occurrences,2,2
3026,2021-04-02T22:22:30Z,2021-04-03T00:00:02Z,2021-04-03T00:00:02Z,1,8,0,This PR adds an action + comment for issues that are marked with upstream.,2,0
3039,2021-04-05T21:49:40Z,2021-04-06T21:10:19Z,2021-04-06T21:10:19Z,1,18,0,"This PR updates the install.md docs with a workaround for the search issue on Android.
H/T to @yozman for posting their solution: #1730 (comment)
Fixes #1730",4,1
3042,2021-04-05T23:32:55Z,2021-04-06T19:25:58Z,2021-04-06T19:25:58Z,6,198,4,"This PR adds a new CI job using audit-ci to check for vulnerabilities using yarn audit.
Inspired by @PatrickDerichs and #2964
NOTE: I don't think audit will pass until #3041 is merged and I rebase.
TODOS

 refactor based on jawnsy's feedback (add to package.json, add as devDependency and add script to run in CI)",3,0
3043,2021-04-06T00:03:21Z,2021-04-06T18:41:44Z,2021-04-06T18:41:45Z,1,6,0,"This PR limits updates to xdg-basedir due to breaking changes (ESM).
Related:

#3034 (comment)",2,0
3046,2021-04-06T11:03:10Z,2021-04-06T18:15:30Z,2021-04-06T18:15:30Z,1,12,46,"Bumps @typescript-eslint/eslint-plugin from 4.20.0 to 4.21.0.

Release notes
Sourced from @​typescript-eslint/eslint-plugin's releases.

v4.21.0
4.21.0 (2021-04-05)
Bug Fixes

eslint-plugin: [no-type-alias] consider keyof as an alias (#3242) (329ef02)
eslint-plugin: [no-unnecessary-type-assertion] correct bad fix for angle bracket assertion (#3244) (265a039)
eslint-plugin: [restrict-plus-operands] consider template literal types as strings (#3234) (ccfd68e)
eslint-plugin: [strict-boolean-expressions] account for truthy literals (#3236) (0913f40)
eslint-plugin: always ignore assignments in no-unnecessary-type-assertion (#3235) (0221476)

Features

eslint-plugin: [no-unsafe-argument] add rule (#3256) (b1aa7dc), closes #791
eslint-plugin: [no-unsafe-call][no-unsafe-member-access] improve report messages for this for noImplicitThis (#3199) (b1b26c4)




Changelog
Sourced from @​typescript-eslint/eslint-plugin's changelog.

4.21.0 (2021-04-05)
Bug Fixes

eslint-plugin: [no-type-alias] consider keyof as an alias (#3242) (329ef02)
eslint-plugin: [no-unnecessary-type-assertion] correct bad fix for angle bracket assertion (#3244) (265a039)
eslint-plugin: [restrict-plus-operands] consider template literal types as strings (#3234) (ccfd68e)
eslint-plugin: [strict-boolean-expressions] account for truthy literals (#3236) (0913f40)
eslint-plugin: always ignore assignments in no-unnecessary-type-assertion (#3235) (0221476)

Features

eslint-plugin: [no-unsafe-argument] add rule (#3256) (b1aa7dc), closes #791
eslint-plugin: [no-unsafe-call][no-unsafe-member-access] improve report messages for this for noImplicitThis (#3199) (b1b26c4)




Commits

3181b32 chore: publish v4.21.0
ccfd68e fix(eslint-plugin): [restrict-plus-operands] consider template literal types ...
0913f40 fix(eslint-plugin): [strict-boolean-expressions] account for truthy literals ...
0221476 fix(eslint-plugin): always ignore assignments in no-unnecessary-type-assertio...
b1b26c4 feat(eslint-plugin): [no-unsafe-call][no-unsafe-member-access] improve report...
b1aa7dc feat(eslint-plugin): [no-unsafe-argument] add rule (#3256)
62dfcc6 docs(eslint-plugin): [typedef] fix typo (#3243)
329ef02 fix(eslint-plugin): [no-type-alias] consider keyof as an alias (#3242)
265a039 fix(eslint-plugin): [no-unnecessary-type-assertion] correct bad fix for angle...
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,0
3047,2021-04-06T11:03:29Z,2021-04-06T17:32:40Z,2021-04-06T17:32:41Z,1,40,6,"Bumps @typescript-eslint/parser from 4.20.0 to 4.21.0.

Release notes
Sourced from @​typescript-eslint/parser's releases.

v4.21.0
4.21.0 (2021-04-05)
Bug Fixes

eslint-plugin: [no-type-alias] consider keyof as an alias (#3242) (329ef02)
eslint-plugin: [no-unnecessary-type-assertion] correct bad fix for angle bracket assertion (#3244) (265a039)
eslint-plugin: [restrict-plus-operands] consider template literal types as strings (#3234) (ccfd68e)
eslint-plugin: [strict-boolean-expressions] account for truthy literals (#3236) (0913f40)
eslint-plugin: always ignore assignments in no-unnecessary-type-assertion (#3235) (0221476)

Features

eslint-plugin: [no-unsafe-argument] add rule (#3256) (b1aa7dc), closes #791
eslint-plugin: [no-unsafe-call][no-unsafe-member-access] improve report messages for this for noImplicitThis (#3199) (b1b26c4)




Changelog
Sourced from @​typescript-eslint/parser's changelog.

4.21.0 (2021-04-05)
Note: Version bump only for package @​typescript-eslint/parser



Commits

3181b32 chore: publish v4.21.0
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,0
